vname,mean
theta.149,1.90834910629
theta.150,1.825387522555
theta.151,2.4546913917
theta.152,2.355686008705
theta.153,2.6762104365
theta.154,2.032549310725
theta.155,2.147094311745
theta.156,1.28258965776489
theta.157,1.01321313897
theta.158,2.74079301885
theta.159,2.37454328905
theta.160,1.7560666815855
theta.161,2.58256375
theta.162,2.2140017259500002
theta.163,1.276342678225
theta.164,1.4096990946
theta.165,2.44337526021
theta.166,1.369069616273
theta.167,-1.565046537062
theta.168,2.24093726403
theta.169,1.8812063330365
theta.170,1.70097847858
theta.171,0.7274822499
theta.172,2.861578186975
theta.173,2.32314521995
theta.174,1.372624570975
theta.175,1.827505097405
theta.176,2.322046196465
theta.177,0.56004376722
theta.178,0.302957695988
theta.179,2.157051737555
theta.180,1.92100822032
theta.181,2.03576960266
theta.182,1.3864707000475
theta.183,1.3465167416025
theta.184,0.520497974424
theta.185,1.843399912877
theta.186,0.704825134653
theta.187,1.30300992405
theta.188,1.41535159762
theta.189,0.36602349538
theta.190,2.87977400687
theta.191,0.2968004458255
theta.192,2.005912118145
theta.193,0.829156591326
theta.194,1.651901938576
theta.195,0.015908915789
theta.196,1.78626916258
theta.197,2.375990097395
theta.198,0.9665322474445
theta.199,2.1290768715
theta.200,1.824849798571
